order_id,customer_id,pharmacy_id,order_status,order_date,delivery_address,payment_status
Ord467,U653,U12,Delivered,2024-06-10 13:12:00,"90449 Patel Ports Apt. 112
Danielshire, FL 13074",Completed
Ord468,U603,U100,Delivered,2024-06-10 15:04:00,"9268 Bryan Island
Dwaynebury, OH 62181",Completed
Ord469,U449,U58,Delivered,2024-06-10 15:23:00,"227 Anderson Summit
Watkinsmouth, MT 85465",Completed
Ord470,U654,U17,Delivered,2024-06-11 11:35:00,"8021 Anthony Village Suite 225
East Phillipside, FM 03548",Completed
Ord471,U250,U90,Delivered,2024-06-11 11:48:00,"7506 Raymond River Suite 488
Elizabethfurt, MP 71925",Completed
Ord472,U283,U27,Delivered,2024-06-11 13:53:00,"USNV Mason
FPO AA 81355",Completed
Ord473,U334,U100,Delivered,2024-06-11 16:19:00,"Unit 7690 Box 0671
DPO AA 09424",Completed
Ord474,U897,U35,Delivered,2024-06-12 09:03:00,"8851 Ball Isle
Bakertown, KY 02363",Completed
Ord475,U310,U89,Delivered,2024-06-12 10:41:00,"3229 Garza Center
Sullivanbury, OK 38179",Completed
Ord476,U973,U25,Delivered,2024-06-12 15:26:00,"6160 Johnson Spurs
Lyonsshire, MS 42746",Completed
Ord477,U252,U5,Delivered,2024-06-12 16:13:00,"380 Christopher Throughway Suite 483
Laurenmouth, WV 59358",Completed
Ord478,U655,U34,Cancelled,2024-06-13 10:29:00,"16405 Rogers Rest
Christianhaven, CT 13362",Refunded
Ord479,U796,U97,Delivered,2024-06-13 11:30:00,"000 Shaw Ville
New Jasonview, NH 05897",Completed
Ord480,U584,U65,Delivered,2024-06-13 14:03:00,"048 Horton Shoals
Port Brookehaven, CO 26949",Completed
Ord481,U952,U48,Cancelled,2024-06-13 17:48:00,"PSC 5751, Box 2147
APO AP 19621",Refunded
Ord482,U751,U48,Delivered,2024-06-14 09:00:00,"USS Terry
FPO AE 02669",Completed
Ord483,U565,U82,Delivered,2024-06-17 16:33:00,"759 Samuel Rest
Port Vickietown, MN 27621",Completed
Ord484,U297,U9,Delivered,2024-06-18 15:53:00,"Unit 9239 Box 5192
DPO AP 40404",Completed
Ord485,U329,U74,Delivered,2024-06-19 12:21:00,"657 Johnson Spurs Suite 461
Port Garyview, MP 48656",Completed
Ord486,U845,U78,Delivered,2024-06-19 14:19:00,"5088 Jeffrey Streets
Lake Edwardshire, MT 41390",Completed
Ord487,U246,U47,Delivered,2024-06-19 16:00:00,"8638 Jones Well
West Ashleyport, UT 45844",Completed
Ord488,U239,U18,Delivered,2024-06-19 18:28:00,"67885 Graham Wall
Crossmouth, MT 94809",Completed
Ord489,U719,U88,Delivered,2024-06-21 14:03:00,"6129 Barbara Stravenue
Lake Jamieport, TX 97087",Completed
Ord490,U393,U84,Delivered,2024-06-21 14:10:00,"11336 Lisa Lodge Suite 040
Nicholshaven, LA 09505",Completed
Ord491,U714,U33,Delivered,2024-06-22 13:12:00,"66301 Ryan Shore
Ayalahaven, WA 79760",Completed
Ord492,U318,U19,Delivered,2024-06-22 13:29:00,"242 Williams Crossing
Port Katie, RI 15035",Completed
Ord493,U374,U101,Delivered,2024-06-22 13:34:00,"73611 James Pines
East Davidstad, MH 39172",Completed
Ord494,U502,U82,Delivered,2024-06-22 17:50:00,"259 Melvin Row Apt. 492
West Kevinchester, VA 85150",Completed
Ord495,U924,U38,Delivered,2024-06-22 18:46:00,"2260 Stafford Crossroad
Port Jessica, CO 27291",Completed
Ord496,U951,U81,Delivered,2024-06-23 15:00:00,"8688 Crystal Ridges
Larryfurt, NE 98760",Completed
Ord497,U264,U51,Delivered,2024-06-23 18:49:00,"498 Rosales Harbor
Port Thomasville, UT 32921",Completed
Ord498,U667,U77,Delivered,2024-06-24 09:15:00,"443 Danielle Stream Suite 217
South Robert, GU 12849",Completed
Ord499,U513,U68,Delivered,2024-06-24 14:09:00,"72939 Newman Square Suite 851
Jenkinsberg, CA 47140",Completed
Ord500,U606,U90,Delivered,2024-06-24 16:59:00,"USNV Higgins
FPO AA 44120",Completed
Ord501,U292,U35,Delivered,2024-06-25 09:21:00,"6559 Todd Shores Apt. 163
North Christopher, VI 08679",Completed
Ord502,U655,U2,Delivered,2024-06-25 09:57:00,"018 Kyle Bypass Apt. 833
Olivertown, NM 71412",Completed
Ord503,U818,U86,Delivered,2024-06-26 09:43:00,"USS Hansen
FPO AA 56428",Completed
Ord504,U504,U52,Delivered,2024-06-26 09:53:00,"755 Mitchell Stream
Port Daniel, TX 79797",Completed
Ord505,U683,U59,Delivered,2024-06-26 13:57:00,"885 Collier Walks
East Ronald, PW 20722",Completed
Ord506,U464,U65,Cancelled,2024-06-27 11:13:00,"521 Mercado Mountains Suite 450
Foxchester, ID 02956",Refunded
Ord507,U224,U39,Delivered,2024-06-27 15:21:00,"7056 Cherry Prairie
Hunterfurt, TX 11039",Completed
Ord508,U203,U83,Delivered,2024-06-27 17:07:00,"5547 Patricia Viaduct Suite 901
Craigmouth, DC 92938",Completed
Ord509,U845,U17,Delivered,2024-06-28 12:33:00,"603 Eric Path
North Tara, CO 18479",Completed
Ord510,U223,U97,Delivered,2024-06-28 18:36:00,"42692 Manning Underpass Suite 998
Lake Katherineborough, MH 71764",Completed
Ord511,U564,U86,Delivered,2024-06-29 12:05:00,"2378 Jacqueline Trail
Kelleytown, PA 10156",Completed
Ord512,U596,U28,Cancelled,2024-06-29 12:44:00,"3818 Ballard Landing Apt. 006
Port Coreyhaven, HI 28389",Refunded
Ord513,U862,U65,Delivered,2024-06-29 14:27:00,"67366 Amber Shore Apt. 193
Alvaradoview, MN 14179",Completed
Ord514,U691,U24,Delivered,2024-06-30 09:48:00,"72734 Ronald Courts Apt. 807
Schroedertown, MN 31033",Completed
Ord515,U773,U45,Delivered,2024-06-30 13:34:00,"70960 Mclean Orchard Apt. 605
Michaeltown, MD 06278",Completed
Ord516,U926,U55,Delivered,2024-06-30 15:04:00,"1483 Sanchez Forks
Dennisfort, UT 17508",Completed
Ord517,U408,U74,Delivered,2024-06-30 17:03:00,"63089 Alexander Knolls Suite 122
Leonbury, MA 57451",Completed
Ord518,U321,U46,Delivered,2024-07-01 12:02:00,"USS Morris
FPO AE 92501",Completed
Ord519,U780,U62,Delivered,2024-07-01 15:52:00,"4226 Fox Plaza
Lake Kristen, MP 68825",Completed
Ord520,U712,U18,Delivered,2024-07-02 11:11:00,"23513 Christopher Crossroad Apt. 730
North Jefferyton, NM 60447",Completed
Ord521,U746,U65,Delivered,2024-07-02 13:17:00,"0278 Parker Islands
Port John, PR 63663",Completed
Ord522,U612,U20,Delivered,2024-07-02 17:56:00,"055 Anderson Lodge Apt. 092
Wilsonborough, WA 77338",Completed
Ord523,U642,U22,Delivered,2024-07-03 12:09:00,"69940 Winters Fall Suite 005
New Susan, FL 53527",Completed
Ord524,U856,U25,Cancelled,2024-07-03 13:52:00,"82406 Nathaniel Divide
Jamesfort, KY 45740",Refunded
Ord525,U476,U14,Delivered,2024-07-03 14:32:00,"3056 Christopher Coves Apt. 630
West Virginia, MS 03028",Completed
Ord526,U706,U16,Delivered,2024-07-03 18:25:00,"017 Ruiz Mall Apt. 973
Princetown, AL 97541",Completed
Ord527,U483,U29,Cancelled,2024-07-04 09:09:00,"713 Julia Park Suite 983
Port Michael, FL 39865",Refunded
Ord528,U803,U57,Delivered,2024-07-04 14:58:00,"210 Martinez Valleys Suite 107
Savageberg, OH 71901",Completed
Ord529,U493,U60,Delivered,2024-07-05 10:12:00,"7182 Moore Plaza
West Jamesport, MA 97690",Completed
Ord530,U821,U41,Delivered,2024-07-05 13:20:00,"2273 Kelly Way Apt. 263
Jaredmouth, DE 29598",Completed
Ord531,U254,U20,Delivered,2024-07-05 18:30:00,"0201 Turner Park
Donaldsonview, NC 58289",Completed
Ord532,U801,U87,Delivered,2024-07-06 12:53:00,"831 Pamela Neck Suite 348
Courtneyhaven, AL 60979",Completed
Ord533,U688,U47,Delivered,2024-07-06 15:36:00,"697 Joseph Square
Huangmouth, FL 96109",Completed
Ord534,U333,U15,Delivered,2024-07-06 17:03:00,"7478 Riley Junction Suite 049
East Mark, WY 36369",Completed
Ord535,U220,U19,Cancelled,2024-07-08 09:28:00,"644 Simmons Lake
Cainview, UT 38579",Refunded
Ord536,U487,U21,Delivered,2024-07-08 10:13:00,"6135 Vanessa Oval
North Caitlinfurt, NY 86050",Completed
Ord537,U672,U63,Delivered,2024-07-08 16:03:00,"3146 Baxter Pass
Castillofort, AK 72652",Completed
Ord538,U679,U88,Delivered,2024-07-08 16:04:00,"3965 Teresa Ways
Robbinsport, MP 27341",Completed
Ord539,U346,U55,Delivered,2024-07-08 16:52:00,"91466 Seth Lake
Hoffmanmouth, TX 75131",Completed
Ord540,U704,U35,Delivered,2024-07-08 17:42:00,"19045 Jackson Crescent
Lake Joytown, GA 34831",Completed
Ord541,U297,U85,Delivered,2024-07-08 17:44:00,"123 Scott Common Suite 995
Davidburgh, VI 28579",Completed
Ord542,U262,U4,Delivered,2024-07-09 15:47:00,"700 Cochran Neck Apt. 789
Josephfurt, LA 22171",Completed
Ord543,U726,U98,Delivered,2024-07-10 09:05:00,"255 Pacheco Rest Apt. 276
East April, IA 92654",Completed
Ord544,U908,U75,Delivered,2024-07-10 16:16:00,"201 Morrison Fork Apt. 702
Port Sarah, MN 19356",Completed
Ord545,U236,U79,Delivered,2024-07-11 10:55:00,"8856 Alicia Meadows
East Anthonymouth, NC 10948",Completed
Ord546,U808,U54,Delivered,2024-07-11 13:18:00,"51917 Barbara Roads Suite 607
Lake Mauricefurt, AR 17986",Completed
Ord547,U585,U69,Delivered,2024-07-11 18:53:00,"9888 Evan Ways Suite 379
Taylorton, VI 53449",Completed
Ord548,U963,U96,Delivered,2024-07-12 11:26:00,"59323 Lucas Creek Apt. 840
Brookstown, AK 83426",Completed
Ord549,U833,U67,Delivered,2024-07-12 14:08:00,"86918 Woods Groves
Seanshire, KY 64034",Completed
Ord550,U230,U52,Delivered,2024-07-12 17:42:00,"97501 Edwards Harbor Apt. 678
Sharonberg, NV 86679",Completed
Ord551,U724,U47,Delivered,2024-07-13 09:06:00,"477 Zamora Garden
Jefferymouth, PR 98474",Completed
Ord552,U416,U96,Delivered,2024-07-13 12:15:00,"108 Kenneth Club Apt. 989
Lake Brittanyfurt, OH 54665",Completed
Ord553,U367,U80,Delivered,2024-07-13 15:30:00,"71248 Edwards Tunnel Apt. 280
South Brandiburgh, AZ 03334",Completed
Ord554,U288,U9,Delivered,2024-07-14 11:38:00,"4714 Brian Stravenue
Brianshire, MI 71053",Completed
Ord555,U256,U93,Delivered,2024-07-14 11:48:00,"9242 Moses Springs Apt. 498
Danielberg, VT 99240",Completed
Ord556,U830,U41,Delivered,2024-07-14 14:00:00,"68674 Moore Forest
Ericfort, VA 25876",Completed
Ord557,U978,U12,Delivered,2024-07-15 10:18:00,"43192 Samantha Track Suite 073
Lake Caroline, MT 39142",Completed
Ord558,U883,U83,Delivered,2024-07-15 12:12:00,"497 Aimee Shoals Apt. 495
New Jeffreyfort, MA 68528",Completed
Ord559,U433,U58,Delivered,2024-07-15 13:32:00,"81081 Herrera Throughway
Lake Robert, FL 91448",Completed
Ord560,U662,U48,Delivered,2024-07-16 10:58:00,"782 Aaron Union
New Carlos, VI 51356",Completed
Ord561,U654,U25,Delivered,2024-07-16 11:02:00,"98273 Stevens Loaf Suite 220
East Danielborough, IN 25168",Completed
Ord562,U525,U60,Delivered,2024-07-16 13:12:00,"62927 Kevin Pine Suite 993
North Rogerburgh, GU 72331",Completed
Ord563,U930,U56,Delivered,2024-07-17 14:44:00,"7484 Benson Canyon
Wilsonborough, VI 09780",Completed
Ord564,U732,U54,Delivered,2024-07-17 17:10:00,"23332 Jones Walk
Benjaminview, CO 98457",Completed
Ord565,U799,U2,Delivered,2024-07-18 14:48:00,"006 Justin Well
Justinfurt, MT 48249",Completed
Ord566,U266,U49,Cancelled,2024-07-19 11:37:00,"381 Jaclyn Park
Millschester, NY 68275",Refunded
Ord567,U343,U11,Delivered,2024-07-19 13:48:00,"25408 Reid Via Apt. 583
Buckleyview, NE 38284",Completed
Ord568,U994,U64,Delivered,2024-07-20 09:15:00,"0790 Mark Turnpike
Lake Danielland, NV 68131",Completed
Ord569,U589,U24,Delivered,2024-07-20 10:44:00,"7944 Susan Branch
West Theodorefort, VT 18335",Completed
Ord570,U686,U81,Delivered,2024-07-20 18:00:00,"0612 Harris Summit
Port Chrisfort, IN 93381",Completed
Ord571,U870,U55,Delivered,2024-07-21 09:22:00,"748 Myers Lane
North David, MA 06136",Completed
Ord572,U212,U17,Delivered,2024-07-21 10:55:00,"43586 Lopez Mews
Rivasmouth, AL 14877",Completed
Ord573,U215,U33,Delivered,2024-07-21 14:14:00,"1258 Tiffany Alley
East Brittanyton, WI 97907",Completed
Ord574,U985,U100,Delivered,2024-07-21 18:24:00,"95884 Fernandez Manors Apt. 757
Adrianmouth, VT 50867",Completed
Ord575,U217,U3,Delivered,2024-07-22 10:17:00,"58158 Carla Court Apt. 064
West Joshuahaven, IL 21178",Completed
Ord576,U351,U95,Delivered,2024-07-23 11:10:00,"4895 Michael Cove Suite 652
Delgadohaven, AR 16333",Completed
Ord577,U668,U59,Delivered,2024-07-23 12:19:00,"041 Carmen Fords
Kevinchester, MA 80474",Completed
Ord578,U516,U31,Delivered,2024-07-23 14:21:00,"7803 Tracie Mount
Johnsonton, NJ 03214",Completed
Ord579,U299,U97,Delivered,2024-07-24 13:40:00,"USNV Edwards
FPO AP 72798",Completed
Ord580,U898,U62,Delivered,2024-07-24 17:03:00,"627 Matthew Tunnel Suite 359
Carlsonshire, NM 05488",Completed
Ord581,U465,U14,Delivered,2024-07-25 09:18:00,"41139 Jesse Isle
Michelleton, PA 43989",Completed
Ord582,U683,U48,Delivered,2024-07-25 14:56:00,"95449 Richard Cliff Apt. 244
Jenningsland, TX 95001",Completed
Ord583,U405,U16,Delivered,2024-07-25 15:36:00,"05940 Michael Trace
Parrishside, AS 73770",Completed
Ord584,U824,U37,Delivered,2024-07-25 18:42:00,"4316 Browning Ramp Suite 257
South Lisa, VI 32208",Completed
Ord585,U849,U35,Delivered,2024-07-26 09:27:00,"7629 Villanueva Drive
South Elizabethland, ID 99192",Completed
Ord586,U227,U63,Delivered,2024-07-26 18:03:00,"5348 Benjamin Wells Apt. 030
East Stanley, NC 90826",Completed
Ord587,U935,U91,Cancelled,2024-07-27 14:59:00,"86081 Norma Plaza Suite 606
West Roger, AL 24693",Refunded
Ord588,U585,U77,Delivered,2024-07-27 15:31:00,"8826 Michael Gateway Apt. 624
North Gavin, MN 22780",Completed
Ord589,U260,U79,Delivered,2024-07-27 15:52:00,"14902 Lloyd Parks
Holdenburgh, KS 17812",Completed
Ord590,U987,U40,Delivered,2024-07-27 17:27:00,"PSC 6323, Box 4072
APO AP 11787",Completed
Ord591,U787,U68,Delivered,2024-07-28 14:58:00,"7692 Cooper Groves
Michaelshire, NM 65396",Completed
Ord592,U876,U48,Delivered,2024-07-28 17:54:00,"06571 Lindsey Hill
Port Randallside, MT 72970",Completed
Ord593,U756,U76,Delivered,2024-07-29 10:25:00,"361 Jacobs Dale
Montesfort, ME 76986",Completed
Ord594,U444,U64,Delivered,2024-07-29 14:40:00,"63715 Ann Lake Suite 021
Shannonfurt, WY 34887",Completed
Ord595,U508,U65,Delivered,2024-07-29 14:49:00,"45268 Michelle Passage
West Tyler, OK 84198",Completed
Ord596,U805,U89,Delivered,2024-07-30 12:29:00,"02525 Adriana Parkway
Lake Nathanshire, NJ 82230",Completed
Ord597,U730,U59,Delivered,2024-07-30 14:21:00,"74790 Parker Tunnel
West Kathrynport, MA 67650",Completed
Ord598,U767,U78,Delivered,2024-07-30 14:32:00,"6685 Edwards Bypass Suite 349
South Susan, MO 50073",Completed
Ord599,U822,U27,Delivered,2024-07-30 16:41:00,"3671 Shawn Plaza Apt. 042
North Maryport, WI 72348",Completed
Ord600,U432,U18,Delivered,2024-07-30 18:14:00,"35429 Bradley Isle
Port Davidberg, AS 88986",Completed
Ord601,U282,U98,Delivered,2024-07-31 09:35:00,"175 Sandra Tunnel Apt. 381
Ericafort, PW 31333",Completed
Ord602,U299,U54,Delivered,2024-07-31 09:37:00,"25936 Ibarra Extension Suite 875
Matthewport, AR 68213",Completed
Ord603,U630,U101,Delivered,2024-07-31 10:30:00,"102 Martinez Place Apt. 302
Port Calebstad, MP 32579",Completed
Ord604,U757,U15,Delivered,2024-07-31 15:31:00,"5584 Caleb Way Suite 888
Brittanyfurt, MP 54212",Completed
Ord605,U809,U47,Delivered,2024-08-01 09:54:00,"706 Cox Crest
Ralphfurt, OR 85358",Completed
Ord606,U463,U41,Delivered,2024-08-01 10:14:00,"755 William Row Suite 508
East Carolyn, TX 68266",Completed
Ord607,U350,U63,Delivered,2024-08-01 12:54:00,"PSC 8544, Box 2734
APO AP 68037",Completed
Ord608,U223,U18,Delivered,2024-08-01 14:57:00,"822 Smith Lake Apt. 036
Lake Louis, LA 45778",Completed
Ord609,U421,U66,Delivered,2024-08-01 15:13:00,"6082 Gonzalez Rest Apt. 542
Port Jeremy, NC 58152",Completed
Ord610,U322,U40,Delivered,2024-08-02 13:22:00,"PSC 7060, Box 2833
APO AP 19864",Completed
Ord611,U794,U71,Cancelled,2024-08-02 15:21:00,"850 Andrew Canyon Suite 253
South Jasonborough, NE 58870",Refunded
Ord612,U344,U38,Delivered,2024-08-02 18:04:00,"390 Richardson Junctions Suite 597
Perryberg, ME 64148",Completed
Ord613,U751,U64,Delivered,2024-08-03 17:14:00,"45069 Irwin Flats
Port Todd, NM 26135",Completed
Ord614,U639,U11,Delivered,2024-08-05 11:06:00,"6053 Jonathan Lodge Suite 773
West Donna, IA 71975",Completed
Ord615,U255,U79,Delivered,2024-08-05 14:11:00,"61106 Sarah Lodge
Webbstad, GA 05996",Completed
Ord616,U870,U54,Delivered,2024-08-05 16:31:00,"2848 Reed Dam Suite 852
West Anna, CA 11767",Completed
Ord617,U257,U42,Delivered,2024-08-06 09:28:00,"289 Michael Stravenue
East Andrewstad, ID 80174",Completed
Ord618,U942,U12,Delivered,2024-08-06 12:08:00,"434 Cooley Park
Lake Rogerfurt, MN 73800",Completed
Ord619,U626,U93,Delivered,2024-08-06 14:00:00,"95354 Catherine Fields
North Williamfort, NJ 78738",Completed
Ord620,U281,U40,Delivered,2024-08-06 18:49:00,"181 Lopez Ville
Port Emily, MN 43318",Completed
Ord621,U282,U30,Delivered,2024-08-07 13:25:00,"7622 Jacob Club
New Katrinaland, VT 33210",Completed
Ord622,U809,U17,Delivered,2024-08-07 13:39:00,"550 Braun Squares Suite 219
Port Kimberlymouth, PR 70224",Completed
Ord623,U697,U85,Delivered,2024-08-07 13:39:00,"28183 Bradford Wall
New Tonyamouth, RI 55442",Completed
Ord624,U775,U48,Delivered,2024-08-07 17:37:00,"69480 Michael Wall
Port Michael, OR 13449",Completed
Ord625,U782,U101,Delivered,2024-08-07 17:51:00,"12705 Alvarez Walk Apt. 040
Zacharybury, DE 74602",Completed
Ord626,U755,U88,Delivered,2024-08-08 09:40:00,"9931 Tina Glen Suite 667
Williambury, OH 99315",Completed
Ord627,U365,U39,Delivered,2024-08-08 10:16:00,"51037 Phillips Terrace
Harperton, TN 51599",Completed
Ord628,U249,U64,Delivered,2024-08-08 10:46:00,"0421 Watson Coves Apt. 233
West Mark, OK 82419",Completed
Ord629,U676,U25,Delivered,2024-08-08 15:58:00,"0155 Wise Summit
Rickeymouth, PR 63556",Completed
Ord630,U601,U84,Delivered,2024-08-08 16:31:00,"522 Smith Mountain
Albertside, MO 91830",Completed
Ord631,U462,U39,Delivered,2024-08-09 15:12:00,"966 Angela Harbors Suite 059
Edwardsfort, NH 81558",Completed
Ord632,U599,U82,Delivered,2024-08-09 15:14:00,"44294 Johnson Court
Briannafurt, PR 89634",Completed
Ord633,U908,U35,Delivered,2024-08-09 18:15:00,"3317 Brandi Villages Suite 712
West Taraton, NM 85932",Completed
Ord634,U672,U54,Delivered,2024-08-10 11:20:00,"5010 Kara Skyway Apt. 249
Ryanberg, UT 46425",Completed
Ord635,U804,U30,Delivered,2024-08-10 12:24:00,"55003 Samantha Islands
South Samanthastad, TN 16097",Completed
Ord636,U302,U24,Delivered,2024-08-10 12:42:00,"1503 Howell Lane Apt. 362
East Timothy, TN 99657",Completed
Ord637,U221,U39,Delivered,2024-08-10 13:22:00,"44002 Jennifer Trail Apt. 227
Lake Derek, KY 72333",Completed
Ord638,U213,U9,Delivered,2024-08-10 14:46:00,"99453 Miller Wells
New Elizabethview, WA 75590",Completed
Ord639,U973,U95,Delivered,2024-08-11 15:42:00,"418 Harris Expressway
Port Jennifer, MS 37796",Completed
Ord640,U958,U22,Cancelled,2024-08-12 12:05:00,"5721 Navarro Keys
Lake Jason, VI 57960",Refunded
Ord641,U567,U44,Delivered,2024-08-12 17:50:00,"9232 Buchanan Rapids
Port Sharifort, PW 26897",Completed
Ord642,U227,U97,Delivered,2024-08-13 11:05:00,"52717 Sarah River
South Michelleburgh, GU 35251",Completed
Ord643,U811,U31,Delivered,2024-08-13 12:36:00,"2603 Hayes Land Apt. 740
Lake Andre, DE 80983",Completed
Ord644,U965,U26,Delivered,2024-08-14 14:27:00,"264 Janet Neck
Lake Jessica, MI 16181",Completed
Ord645,U697,U48,Delivered,2024-08-15 10:11:00,"PSC 5576, Box 0349
APO AA 37017",Completed
Ord646,U248,U25,Delivered,2024-08-15 10:48:00,"809 Shah Shore
Port Bradleyborough, MI 61489",Completed
Ord647,U409,U17,Delivered,2024-08-15 12:28:00,"345 Deleon Forge
East Michael, CA 40749",Completed
Ord648,U331,U75,Delivered,2024-08-16 09:01:00,"87672 Adams Extensions
Dustinbury, LA 46619",Completed
Ord649,U870,U5,Delivered,2024-08-16 14:17:00,"USNS Smith
FPO AA 76209",Completed
Ord650,U394,U87,Delivered,2024-08-16 14:57:00,"90750 Hansen Parkway
Floydhaven, FM 11514",Completed
Ord651,U953,U71,Delivered,2024-08-16 15:13:00,"78657 Amy Spring
West Sara, DC 51400",Completed
Ord652,U223,U87,Delivered,2024-08-17 09:48:00,"Unit 3642 Box 1851
DPO AE 26430",Completed
Ord653,U614,U72,Delivered,2024-08-17 13:14:00,"739 Wilson Stream Suite 285
North Jillchester, AR 67755",Completed
Ord654,U680,U15,Delivered,2024-08-17 18:53:00,"PSC 5302, Box 0038
APO AE 61043",Completed
Ord655,U416,U29,Delivered,2024-08-18 14:19:00,"8203 Anderson Shores Apt. 671
Thomasshire, NH 67026",Completed
Ord656,U762,U46,Delivered,2024-08-18 16:24:00,"869 Michael Turnpike
Derekberg, NM 44250",Completed
Ord657,U281,U60,Delivered,2024-08-18 17:00:00,"12036 Joseph Fords Suite 169
East Christophermouth, NV 57451",Completed
Ord658,U917,U55,Delivered,2024-08-18 17:13:00,"4577 Reynolds Dam
Davidbury, RI 64090",Completed
Ord659,U833,U12,Delivered,2024-08-19 15:43:00,"2523 Brian Vista Suite 408
East Williamchester, LA 51267",Completed
Ord660,U505,U21,Delivered,2024-08-19 18:41:00,"948 Adams Road
New Anthony, OK 54663",Completed
Ord661,U892,U54,Delivered,2024-08-20 09:24:00,"8723 Candice Shoal
East Heathermouth, WV 16575",Completed
Ord662,U462,U33,Delivered,2024-08-20 12:36:00,"Unit 9271 Box 1531
DPO AA 01757",Completed
Ord663,U701,U27,Cancelled,2024-08-20 12:55:00,"8863 Brown Way
East Carlamouth, OK 03670",Refunded
Ord664,U516,U82,Delivered,2024-08-20 17:39:00,"685 Bruce Alley
West Cheryl, MT 91353",Completed
Ord665,U465,U10,Delivered,2024-08-21 09:11:00,"7301 Patricia Streets Suite 715
East Paul, PR 21174",Completed
Ord666,U763,U99,Delivered,2024-08-21 15:39:00,"722 Perez Hollow Apt. 682
Lake Lisaton, IL 12369",Completed
Ord667,U686,U81,Delivered,2024-08-22 12:45:00,"PSC 0431, Box 2491
APO AP 95618",Completed
Ord668,U288,U8,Cancelled,2024-08-22 15:08:00,"694 Keith Viaduct Suite 713
Deleonfort, SC 16018",Refunded
Ord669,U677,U68,Cancelled,2024-08-22 16:44:00,"PSC 5471, Box 8538
APO AE 05500",Refunded
Ord670,U567,U5,Delivered,2024-08-22 18:43:00,"72516 Brandy Expressway
South Mark, WY 39849",Completed
Ord671,U918,U92,Delivered,2024-08-23 15:41:00,"54082 Jason Garden
Petersonland, OK 63907",Completed
Ord672,U668,U52,Delivered,2024-08-24 12:54:00,"2642 Ramirez Plains
West Terri, LA 63410",Completed
Ord673,U895,U35,Delivered,2024-08-24 17:11:00,"Unit 5598 Box 1772
DPO AP 84993",Completed
Ord674,U864,U75,Delivered,2024-08-25 14:03:00,"11162 Gray Street Apt. 195
Lake Scottstad, FM 26333",Completed
Ord675,U595,U96,Delivered,2024-08-25 17:17:00,"264 Goodwin Greens
Lake Susan, MI 21977",Completed
Ord676,U298,U34,Delivered,2024-08-25 18:01:00,"Unit 6323 Box 2181
DPO AE 15640",Completed
Ord677,U246,U90,Delivered,2024-08-26 16:44:00,"023 Mitchell Harbors
New Robertchester, IL 75023",Completed
Ord678,U415,U90,Delivered,2024-08-27 10:58:00,"27068 Jared Station Apt. 772
New Diana, VT 44587",Completed
Ord679,U329,U23,Delivered,2024-08-27 18:41:00,"37344 Thomas Drive Suite 608
Port Johnstad, NE 41432",Completed
Ord680,U428,U23,Delivered,2024-08-27 18:54:00,"339 Ball Branch
West Steven, GA 88789",Completed
Ord681,U780,U98,Delivered,2024-08-28 13:15:00,"39532 Page Dale
Dawnborough, TN 32827",Completed
Ord682,U874,U32,Delivered,2024-08-28 16:36:00,"526 Kimberly Cape
Port Jason, OK 79180",Completed
Ord683,U303,U95,Delivered,2024-08-28 18:49:00,"42967 Leslie Green Suite 289
Sarahmouth, GU 07008",Completed
Ord684,U709,U97,Delivered,2024-08-29 09:10:00,"80628 Johnson Junction
East Andrewshire, SD 02992",Completed
Ord685,U446,U23,Delivered,2024-08-29 09:55:00,"735 Haney Mountains
Jessicaview, KY 80985",Completed
Ord686,U743,U60,Delivered,2024-08-29 11:18:00,"569 Harris Crescent
Kirbyland, AL 43656",Completed
Ord687,U946,U21,Delivered,2024-08-29 11:39:00,"374 Andrea Mountains
Mooreborough, MI 06134",Completed
Ord688,U679,U5,Delivered,2024-08-29 14:11:00,"37842 Jerry Island
West Kaylaberg, TN 51656",Completed
Ord689,U685,U100,Cancelled,2024-08-29 17:36:00,"6862 Jennifer Corner
New Gary, IL 24080",Refunded
Ord690,U567,U55,Delivered,2024-08-30 14:49:00,"1243 Alfred Haven Apt. 165
Fernandezfurt, WY 15708",Completed
Ord691,U634,U31,Delivered,2024-08-30 18:13:00,"523 Nicole Ramp Apt. 510
East Elizabeth, VI 66670",Completed
Ord692,U974,U86,Cancelled,2024-08-31 10:02:00,"7187 Malone Drives
East Benjaminton, MO 97802",Refunded
Ord693,U970,U57,Delivered,2024-08-31 11:09:00,"55846 Myers Plaza Apt. 459
Ponceside, VA 90552",Completed
Ord694,U994,U68,Delivered,2024-08-31 14:46:00,"277 Maria Islands Suite 508
Diazborough, FM 36021",Completed
Ord695,U585,U67,Delivered,2024-08-31 15:37:00,"946 Brenda Extension Apt. 751
Port Ernest, LA 40085",Completed
Ord696,U935,U39,Delivered,2024-08-31 15:57:00,"8219 Lisa River Apt. 918
Ayalaberg, PW 98411",Completed
Ord697,U681,U5,Delivered,2024-09-01 09:20:00,"643 Carter Haven Apt. 060
West Rebeccabury, UT 71338",Completed
Ord698,U648,U32,Delivered,2024-09-01 17:10:00,"4851 Johnson Vista Suite 974
North Randy, VI 05252",Completed
Ord699,U450,U24,Delivered,2024-09-02 09:13:00,"719 Mcgee Alley
Christineburgh, MD 21239",Completed
